zip_code,latitude,longitude,population_density,employment_density,plant_size,employment,teamwork_share,customer_share,presence_share,communication_share,affected_share,face2face_share
47143,38.464199,-85.777496,52,7,4.8000002,105,26,16,19,32,47,14
47145,38.344501,-86.300301,18,1,22.299999,67,28,40,2,42,44,24
47146,38.2985,-85.897003,,,4.5,18,,,,,,
47150,38.308899,-85.822098,418,223,13.7,15559,22,27,8,37,45,21
47151,38.285599,-85.824097,,,5,45,,,,,,
47161,38.339901,-86.088699,65,6,6.8000002,150,27,34,11,43,54,17
47162,38.557499,-85.4599,14,3,6,18,13,63,4,66,71,60
47164,38.4105,-86.088799,42,4,5.5999999,135,22,16,14,29,41,12
47165,38.493099,-86.016998,30,2,7.5,180,22,19,13,29,39,15
47166,38.303398,-86.168999,39,5,5,15,21,4,34,22,48,12
47167,38.607101,-86.078697,27,8,8.6000004,2447,20,32,10,41,50,26
47170,38.688499,-85.798698,36,15,12.9,3363,19,30,8,39,46,25
47172,38.404598,-85.788002,250,97,10,2920,21,29,14,40,53,25
47201,39.205502,-85.931702,79,88,22.200001,25420,27,24,8,40,48,17
47202,39.201401,-85.921402,,,9.1999998,101,,,,,,
47203,39.230099,-85.885498,129,25,9.3999996,2376,25,29,15,41,55,21
47220,38.883598,-86.048599,26,8,7.0999999,616,19,32,12,42,54,26
47229,38.806702,-85.847,25,4,7,155,15,53,8,57,65,48
47232,39.124298,-85.8153,34,1,6.6999998,47,20,19,9,28,37,13
47234,39.377399,-85.767899,16,1,9.1999998,92,19,5,57,19,73,8
47235,38.995701,-86.1241,17,1,2.7,8,44,43,1,62,63,20
47240,39.299801,-85.491798,27,17,9.6999998,4981,19,23,16,33,48,18
47243,38.713799,-85.476303,66,10,11.2,494,21,42,3,48,51,33
47246,39.303902,-85.7714,29,5,6.5,254,19,17,15,30,44,16
47250,38.7649,-85.406998,41,21,10.2,4804,20,30,11,40,51,25
47260,38.8255,-86.189697,13,1,11.1,78,14,30,16,39,51,33
47265,39.001801,-85.627197,42,13,10.3,2959,18,27,12,36,47,22
47272,39.4277,-85.599403,24,4,2.7,8,13,13,48,19,62,6
47273,39.066502,-85.712898,23,1,11,33,13,22,1,24,25,11
47274,38.9571,-85.8825,53,35,11.3,7941,21,33,11,42,53,26
47281,38.817402,-86.069,9,1,2.7,8,11,4,66,12,78,1
47283,39.1749,-85.585602,22,2,9.3000002,112,17,47,5,54,59,43
47302,40.1684,-85.380699,160,44,10.5,4044,18,26,10,36,45,22
47303,40.217999,-85.378998,169,94,14.4,8286,20,46,7,52,59,39
47304,40.211102,-85.4291,336,139,13.2,6779,23,39,5,48,52,30
47305,40.193298,-85.3862,1187,1715,14.8,3068,27,30,6,41,46,23
47308,40.227901,-85.396698,,,4.5,18,,,,,,
47320,40.292,-85.258003,48,10,9.1999998,305,19,35,7,44,50,30
47327,39.818199,-85.168503,33,13,6.6999998,471,17,40,13,47,59,33
47330,39.808102,-85.003197,37,7,11,331,25,37,4,45,48,26
47331,39.643501,-85.1464,48,12,9.3000002,3523,23,30,11,41,50,23
47334,40.125702,-85.511002,48,28,9.8999996,564,21,36,8,46,54,30
47336,40.388302,-85.225502,31,4,4.5,104,29,19,17,37,51,12
47338,40.3377,-85.354401,39,6,7.9000001,110,20,27,13,38,49,24
47340,40.1945,-85.125397,21,2,7,133,28,29,12,45,55,23
47341,39.963402,-84.908997,24,2,5.8000002,23,21,4,34,22,48,12
47342,40.2948,-85.489799,21,2,4.6999998,84,23,12,22,27,46,11
47345,39.891602,-85.0494,19,2,2.7,8,44,43,1,62,63,20
47346,39.922798,-85.160103,35,8,6.5999999,362,26,24,6,41,46,15
47348,40.454102,-85.375801,33,9,9.8999996,1254,20,25,14,35,49,19
47353,39.612598,-84.908897,18,3,7.0999999,485,18,30,15,39,53,26
47355,40.051899,-84.93,18,3,3.8,76,31,28,15,49,63,12
47356,40.047501,-85.536797,41,6,8.8000002,385,25,27,18,38,53,23
47357,39.776299,-85.142303,13,1,4.3000002,13,44,43,1,62,63,20
47358,40.058201,-85.091904,10,2,2.7,8,13,13,48,19,62,6
47359,40.557701,-85.251297,20,6,6.3000002,246,18,23,12,33,44,20
47362,39.920799,-85.366302,80,26,11.4,5190,21,36,8,44,51,28
47368,40.193802,-85.196297,31,5,8.8000002,176,18,21,23,31,51,22
47369,40.508202,-85.1492,15,1,7.8000002,39,21,4,34,22,48,12
47371,40.430599,-84.992798,22,10,8.8000002,2140,18,24,11,35,45,19
47373,40.3265,-85.162003,28,2,5.3000002,48,16,9,42,20,56,9
47374,39.832401,-84.8936,154,73,14.6,13879,19,30,9,39,47,24
47375,39.828899,-84.890198,,,8.3000002,33,,,,,,
47380,40.280399,-85.037102,13,1,7.3000002,88,19,5,55,19,70,9
47383,40.1693,-85.273804,35,2,6,48,37,37,3,52,54,21
47384,39.915798,-85.518204,24,1,2.7,8,44,43,1,62,63,20
47385,39.827099,-85.445,42,8,5,35,20,74,3,78,81,68
47387,39.831902,-85.2724,17,3,2.7,8,46,21,1,54,55,13
47390,40.2024,-84.826797,26,8,7.9000001,497,18,18,13,30,42,16
47394,40.169601,-85.004402,27,12,8.5,1239,20,40,9,49,57,33
47396,40.183601,-85.496002,85,21,7.0999999,538,23,23,14,38,50,20
47401,39.140099,-86.508301,191,71,13.1,10532,23,43,5,52,57,34
47402,39.173199,-86.501503,,,8.5,246,,,,,,
47403,39.126301,-86.576897,138,78,10.5,4852,24,27,12,38,49,20
47404,39.195,-86.575699,158,116,12.4,11171,23,32,10,44,53,25
47405,39.168201,-86.5186,3636,94,5.6999998,57,27,47,1,58,59,35
47406,39.1745,-86.518303,8227,379,6,235,17,41,4,46,49,37
47408,39.230301,-86.4692,144,23,11.9,3458,22,40,5,50,54,33
47421,38.872898,-86.487099,59,23,11.1,6800,21,29,12,40,51,24
47424,39.029499,-86.8675,20,3,6.4000001,789,28,27,13,42,53,18
47429,39.254501,-86.619598,125,18,7.9000001,402,26,29,8,40,46,21
47432,38.532398,-86.619598,21,8,10.5,432,19,39,10,48,57,32
47433,39.345001,-86.658302,19,2,3.9000001,39,26,8,27,29,49,12
47438,39.172298,-87.202301,31,3,7.5,202,24,25,13,40,50,21
47441,39.046101,-87.172302,53,14,8.1000004,1449,21,44,6,53,59,35
47443,38.971699,-87.101601,11,2,5.4000001,27,11,4,66,12,78,1
47446,38.742599,-86.476097,32,8,8.3999996,960,20,34,13,43,55,28
47448,39.236698,-86.222,15,5,7.4000001,1758,22,39,6,48,53,32
47451,38.893799,-86.524597,255,34,4.5999999,37,35,29,13,47,57,17
47452,38.6535,-86.453201,20,6,6.5,412,19,14,22,25,45,11
47454,38.550701,-86.448997,23,10,7.5999999,814,21,38,9,46,54,31
47459,39.118999,-86.737801,25,1,7.5,60,21,4,34,22,48,12
47460,39.289101,-86.7789,29,7,7.8000002,1421,19,28,12,37,47,22
47462,38.950699,-86.613899,25,2,7.5999999,235,19,8,46,21,64,9
47465,39.0369,-87.050201,12,3,5,20,21,4,34,22,48,12
47468,39.2514,-86.4189,18,2,2.7,8,32,6,7,33,39,12
47469,38.6208,-86.589897,11,2,8.3000002,91,17,43,5,50,55,39
47470,38.773499,-86.628502,14,1,3.3,10,11,4,66,12,78,1
47471,39.123001,-86.9991,15,2,5.0999999,86,28,41,4,55,59,33
47501,38.653599,-87.1707,46,20,10.1,4455,20,31,15,40,54,25
47512,38.772701,-87.313698,31,5,8.1999998,204,24,37,10,49,59,29
47513,38.300598,-86.710197,12,1,4.6999998,52,16,24,21,35,56,24
47519,38.6698,-86.998299,10,6,4,28,27,5,20,28,43,12
47520,37.949501,-86.715599,15,1,11.6,81,9,51,4,52,57,49
47521,38.387798,-86.756798,19,5,2.8,28,21,5,38,22,57,7
47522,38.894901,-86.9002,11,44,27.1,786,45,22,1,54,55,14
47523,38.170601,-87.007004,20,7,10.4,543,19,23,11,34,44,21
47524,38.507599,-87.553703,5,1,3.3,13,11,4,66,12,78,1
47527,38.472801,-86.783203,14,2,10,100,12,19,7,27,33,21
47528,38.8106,-87.2519,10,4,7.9000001,63,31,17,29,36,59,14
47529,38.877201,-87.084999,13,2,2.7,8,8,52,0,53,54,51
47531,38.0224,-86.836403,10,1,5,15,21,4,34,22,48,12
47532,38.233601,-86.860703,26,13,8,860,19,21,20,31,50,18
47541,38.245602,-87.036102,24,7,5,35,35,28,14,46,57,17
47542,38.297901,-86.9533,46,23,10.5,1991,14,12,15,21,34,11
47546,38.360401,-86.929497,66,60,14,9141,17,20,6,30,36,16
47547,38.3647,-86.876198,,,4.3000002,52,,,,,,
47549,38.3647,-86.876198,,,8,24,,,,,,
47553,38.662899,-86.913696,24,4,7.0999999,1111,19,25,11,36,46,23
47558,38.6521,-87.0476,20,8,7.8000002,925,15,9,12,20,30,10
47561,38.857899,-87.387901,9,1,5.3000002,16,17,14,11,24,35,7
47562,38.818699,-86.975197,27,10,9.3999996,1139,24,11,10,28,37,10
47564,38.466202,-87.098503,14,3,3,18,23,19,42,31,72,8
47567,38.478901,-87.2883,20,5,6.5,522,24,40,9,51,59,31
47568,38.806198,-87.152199,12,2,2.7,16,33,25,16,43,56,16
47575,38.321098,-86.823402,18,7,4.8000002,72,21,14,26,27,49,13
47577,38.1712,-86.809196,17,5,5,40,33,25,16,43,56,16
47578,38.881699,-87.202499,6,1,4.3000002,13,44,43,1,62,63,20
47579,38.117599,-86.928596,88,25,8,231,27,40,5,53,58,32
47581,38.6791,-86.7761,10,2,6,132,19,41,18,48,65,34
47586,37.9655,-86.745697,45,21,8.8999996,2135,20,31,9,42,50,26
47591,38.673401,-87.509804,64,34,12,7560,21,32,12,42,52,25
47597,38.667099,-87.306198,9,0,2.7,8,31,17,29,36,59,14
47598,38.363998,-87.222298,19,2,10.7,107,15,32,1,36,37,23
47601,38.047401,-87.262001,43,11,8.3000002,1914,23,30,15,42,55,25
47610,38.042301,-87.375603,56,12,7.3000002,349,20,13,16,27,41,13
47613,38.205299,-87.4179,20,5,4.9000001,94,23,13,27,29,52,10
47619,38.196098,-87.293503,14,2,11.3,68,21,49,0,56,57,40
47620,37.9506,-87.856903,25,16,9.8000002,2414,20,18,15,30,44,14
47630,37.963699,-87.393799,285,99,10,5972,23,30,11,40,50,22
47631,38.1245,-87.917198,13,5,12.2,244,23,43,2,46,48,32
47633,38.172001,-87.802696,16,5,6.4000001,274,26,22,18,37,53,15
47635,37.885799,-87.077003,26,11,8.1000004,992,23,24,18,36,53,17
47638,38.082802,-87.754303,28,2,6.3000002,258,21,13,28,29,55,15
47639,38.189499,-87.579803,36,11,8.6999998,626,17,38,15,47,61,38
47648,38.247101,-87.568199,32,7,7,324,23,38,11,51,62,31
47649,38.333,-87.453598,13,3,7.6999998,77,22,10,26,26,46,15
47660,38.336102,-87.351898,21,4,9.6000004,287,19,15,48,27,72,15
47665,38.274399,-87.709099,20,5,6.1999998,206,27,15,34,32,61,12
47670,38.352501,-87.569099,60,57,12.6,3805,19,25,9,35,43,21
47701,37.997101,-87.574997,,,6,30,,,,,,
47706,37.997101,-87.574997,,,4.6999998,14,,,,,,
47708,37.971802,-87.571999,306,5999,11.8,3660,35,29,3,49,52,15
47710,38.008598,-87.5746,858,462,12.8,5132,22,31,9,41,49,23
47711,38.061699,-87.554802,749,391,15.5,11580,23,20,15,34,47,17
47712,37.929001,-87.6604,158,51,10.8,5120,20,33,10,43,52,28
47713,37.962299,-87.557701,1106,380,11,1841,26,30,5,41,46,19
47714,37.959099,-87.529297,1649,470,10.2,3969,24,41,5,51,55,30
47715,37.9678,-87.485497,450,540,19.6,25474,21,42,7,51,58,36
47716,37.997101,-87.574997,,,4.3000002,26,,,,,,
47719,37.997101,-87.574997,,,8,24,,,,,,
47720,38.059898,-87.638,121,26,8.8999996,2091,25,22,14,35,47,16
47722,37.9702,-87.542,,,17.9,125,,,,,,
47724,37.997101,-87.574997,,,4.3000002,13,,,,,,
47725,38.107101,-87.525597,107,61,12.6,3761,20,24,16,35,50,19
47750,37.962299,-87.505501,,,18.299999,55,,,,,,
47802,39.407001,-87.402,83,46,14.8,11592,19,41,10,47,57,35
47803,39.465698,-87.353996,239,89,10.9,3810,22,37,9,47,56,29
47804,39.493698,-87.394501,647,449,9.8999996,1724,21,34,12,42,53,26
47805,39.5327,-87.3255,95,26,9.8000002,1270,21,26,14,37,49,23
47807,39.471001,-87.400902,1343,802,10.5,4949,24,31,6,44,49,23
47808,39.433601,-87.410103,,,12.1,85,,,,,,
47809,39.471001,-87.411102,5913,849,13.7,261,8,52,0,53,54,51
47832,39.834801,-87.255997,9,2,6.3000002,19,25,28,5,36,40,23
47834,39.521,-87.1278,49,14,9.1000004,2682,19,33,11,42,53,28
47838,38.976299,-87.366699,15,1,10.5,63,9,37,21,40,62,35
47840,39.390999,-87.093498,11,1,3.8,23,30,19,21,37,54,15
47841,39.272701,-87.1082,12,2,8.8999996,259,19,46,13,52,65,37
47842,39.6591,-87.420799,54,17,8.8999996,1111,19,28,27,39,63,25
47846,39.343498,-87.195602,8,1,3.3,13,11,4,66,12,78,1
47847,39.839001,-87.471199,9,1,2.7,8,32,6,7,33,39,12
47848,39.069099,-87.259903,39,4,2.7,8,44,43,1,62,63,20
47850,39.268501,-87.502403,19,3,11.7,70,13,35,12,42,52,37
47866,39.2929,-87.335503,8,2,4,12,16,7,43,18,60,4
47868,39.446201,-86.963097,20,0,4.6999998,28,21,4,34,22,48,12
47872,39.7682,-87.1978,20,4,8.5,1092,20,37,10,45,54,30
47874,39.623901,-87.308601,19,1,6.9000001,137,26,20,16,34,47,16
47876,39.510899,-87.467201,324,137,4.3000002,13,44,43,1,62,63,20
47879,39.178398,-87.3936,22,2,3.8,53,21,16,31,28,57,8
47881,39.487499,-87.188904,451,8,2.7,8,44,43,1,62,63,20
47882,39.101002,-87.410202,23,9,8.3000002,1346,25,33,12,45,56,24
47885,39.498402,-87.468803,42,4,6.8000002,615,27,24,19,40,55,20
47901,40.417702,-86.888397,2292,3145,9,2732,33,32,5,51,55,20
47902,40.388699,-86.894897,,,6.5,117,,,,,,
47903,40.304401,-86.824501,,,4.8000002,101,,,,,,
47904,40.427601,-86.873497,1111,700,11.1,4511,22,35,8,44,51,27
47905,40.400101,-86.860199,125,115,16.200001,18403,18,34,12,42,54,29
47906,40.444,-86.923698,191,37,12.2,8925,24,36,5,49,53,29
47907,40.4249,-86.916199,0,374,8.3999996,76,25,44,0,56,57,35
47909,40.3228,-86.8881,131,25,9.6000004,3935,23,30,13,41,53,24
47918,40.281101,-87.224098,17,4,8.1000004,668,21,39,11,49,59,34
47920,40.524799,-86.823799,33,4,7.5,150,19,18,25,30,54,19
47922,40.865501,-87.352699,8,2,4.0999999,41,19,46,17,53,71,39
47923,40.601101,-86.875298,15,3,6.0999999,219,19,21,27,33,59,19
47928,39.93,-87.459,18,7,11.2,157,29,20,26,38,59,18
47929,40.6693,-86.862602,7,1,2.7,8,21,4,34,22,48,12
47930,40.247002,-86.724998,16,2,3.3,10,11,4,66,12,78,1
47932,40.132599,-87.381897,19,5,6.5999999,494,24,36,10,49,57,29
47933,40.032501,-86.907402,46,22,10,6112,20,32,10,42,51,26
47940,40.111801,-86.764503,14,1,5,35,35,28,14,46,57,17
47941,40.376099,-86.774002,634,88,9.1999998,55,21,4,34,22,48,12
47942,40.6945,-87.423203,5,1,6,24,11,4,66,12,78,1
47943,41.075001,-87.2575,6,2,6,24,11,4,66,12,78,1
47944,40.6255,-87.308998,8,2,6.0999999,279,25,22,26,39,63,15
47946,40.970901,-86.855301,9,3,5.6999998,142,25,25,11,40,49,21
47948,40.766899,-87.299896,9,2,8,32,17,6,10,19,28,6
47950,40.767399,-86.655602,9,1,5,15,21,4,34,22,48,12
47951,40.787701,-87.447098,13,5,9.8999996,473,18,33,12,42,54,26
47952,40.017399,-87.256897,9,1,9.3000002,65,19,49,0,56,57,42
47954,39.9132,-86.803101,13,2,12.1,133,11,57,0,59,60,55
47957,41.089699,-86.880798,12,1,2.5999999,26,24,20,27,32,59,9
47959,40.861198,-86.863503,16,4,9,90,15,66,2,69,71,61
47960,40.7626,-86.754997,49,20,8.3999996,2835,20,34,15,43,57,27
47963,40.9645,-87.418701,7,1,7.9000001,150,22,26,11,37,48,19
47965,39.9524,-86.920601,610,84,2.7,8,44,43,1,62,63,20
47970,40.516998,-87.122498,13,2,9.3999996,103,13,41,16,45,60,38
47971,40.521702,-87.252602,13,1,2.7,8,21,4,34,22,48,12
47975,40.4328,-87.231697,6,1,11.7,70,13,35,12,42,52,37
47977,40.766701,-87.159897,10,9,8.1999998,618,17,22,23,31,53,18
47978,40.994801,-87.103699,18,8,8.6999998,2339,20,33,14,43,57,28
47980,40.760601,-86.869102,8,3,7.6999998,147,16,18,34,27,61,14
47987,40.118599,-87.260201,13,2,8.1000004,299,19,34,17,45,61,28
47989,39.902,-87.017799,12,1,10.8,65,9,35,24,38,63,33
47990,40.0858,-87.051201,15,2,3.8,23,18,14,27,28,49,20
47991,40.2659,-87.4384,14,3,8,56,15,5,15,16,30,7
47992,40.358101,-87.057503,16,1,2.7,8,11,4,66,12,78,1
47993,40.314201,-87.4039,11,2,10.5,398,17,16,9,26,36,12
47995,40.751598,-87.028999,8,2,5,114,15,11,42,20,60,7
47996,40.388699,-86.894897,,,4.3000002,26,,,,,,
48001,42.6367,-82.586601,243,28,6.5999999,958,20,35,9,45,53,31
48002,42.938801,-82.9198,34,2,4,100,22,7,39,24,61,8
48003,42.925999,-83.036201,71,16,7.6999998,899,20,25,12,37,49,23
48005,42.8409,-82.8899,57,17,8.6999998,548,23,25,9,36,44,20
48006,43.075199,-82.695503,22,1,4.1999998,55,34,16,11,40,49,14
48007,42.606098,-83.2976,,,4.6999998,14,,,,,,
48009,42.544399,-83.213303,1537,1292,11.8,14339,32,33,3,50,53,21
48012,42.5467,-83.211304,,,4.5,45,,,,,,
48014,43.026299,-82.929802,45,8,6.9000001,233,18,24,13,33,44,20
48015,42.478802,-83.024803,1866,1055,8.6000004,1213,22,38,13,48,60,31
48017,42.536499,-83.150299,2077,681,9.6000004,2714,20,36,7,46,52,30
48021,42.465801,-82.9459,2441,341,8.6000004,3388,20,46,8,54,61,39
48022,42.987202,-82.7854,29,4,2.8,37,23,5,30,24,52,9
48023,42.702301,-82.6688,117,41,6.5,500,20,17,14,31,42,16
48025,42.5219,-83.2519,699,584,10.9,6714,34,29,3,48,51,19
48026,42.542301,-82.946999,1350,775,13.6,6150,17,12,11,24,33,11
48027,42.944302,-82.691597,34,1,5.1999998,104,19,7,17,21,36,9
48028,42.584999,-82.585999,26,3,5.3000002,79,16,38,8,46,52,37
48030,42.4608,-83.098198,2250,387,8.3000002,2195,19,26,10,36,45,22
48032,43.122299,-82.5998,24,1,3.8,23,23,13,23,27,45,16
48033,42.472301,-83.293999,692,712,19,9509,29,25,5,42,46,18
48034,42.496899,-83.2911,1125,3298,22.799999,19311,31,29,4,48,52,19
48035,42.551201,-82.916702,1528,474,10.2,6414,19,22,12,33,44,19
48036,42.5938,-82.9133,973,498,11.2,5964,18,15,11,27,36,12
48037,42.567501,-83.150002,,,9.5,57,,,,,,
48038,42.620602,-82.9608,1446,603,11.7,9589,22,37,6,47,52,30
48039,42.685902,-82.549896,131,27,11.1,1345,17,28,8,37,44,25
48040,42.913502,-82.4813,556,315,10.4,1815,18,25,10,36,45,22
48041,42.941002,-82.804604,44,5,5.8000002,208,18,25,12,35,46,24
48042,42.6735,-82.916298,464,101,8.3000002,3520,21,20,14,32,45,17
48043,42.597801,-82.882301,1536,782,8.6000004,4239,22,25,10,38,47,20
48044,42.644199,-82.898499,1495,219,7.9000001,4233,23,35,8,46,53,28
48045,42.5877,-82.821503,650,100,7.8000002,2847,19,19,11,30,40,16
48046,42.597301,-82.877998,,,4.6999998,14,,,,,,
48047,42.673,-82.775299,844,164,9.1999998,4686,19,24,9,34,43,20
48048,42.744301,-82.804199,153,33,7.9000001,589,20,29,17,37,53,22
48049,43.034901,-82.574799,60,3,3.5999999,89,34,26,11,46,54,18
48050,42.7859,-82.797897,34,9,4.5999999,41,25,24,19,33,51,16
48051,42.693802,-82.820702,444,297,17.700001,8440,16,17,10,28,38,17
48054,42.776901,-82.543701,70,23,8.1000004,534,24,26,9,36,44,21
48059,43.088799,-82.490501,185,79,10.6,3610,20,49,5,57,62,42
48060,42.9958,-82.4599,756,365,14.7,11493,18,19,11,30,40,16
48062,42.838902,-82.799599,92,25,9.3000002,1607,21,37,7,46,52,29
48063,42.889198,-82.667503,43,4,5.4000001,130,21,10,29,26,49,15
48064,42.767399,-82.672798,43,6,6.0999999,230,21,20,25,32,52,21
48065,42.84,-83.038803,109,66,9.8000002,2423,20,13,10,26,35,11
48066,42.503399,-82.938698,1857,818,14.9,13770,16,31,9,39,48,28
48067,42.490601,-83.136597,2057,1118,11.6,9414,27,34,5,48,53,26
48069,42.471001,-83.143799,1809,470,7.5,203,42,20,5,50,54,13
48070,42.482498,-83.174896,1621,176,4.3000002,299,32,22,7,41,47,14
48071,42.501598,-83.102699,1616,1433,17.9,19098,21,21,9,33,41,17
48072,42.5028,-83.188698,2407,647,9,2974,23,36,7,48,54,30
48073,42.519001,-83.156998,1717,617,9.1000004,5647,21,30,7,41,47,25
48074,42.905102,-82.567902,97,17,8.5,1135,19,30,18,40,56,26
48075,42.463799,-83.225502,1138,1860,22.1,22994,30,27,6,44,50,19
48076,42.4981,-83.205803,1377,1195,17.299999,15364,29,31,4,44,48,21
48079,42.8255,-82.513298,114,42,11.5,2446,22,20,10,32,41,17
48080,42.4706,-82.902199,1986,760,10,5255,22,37,6,47,52,29
48081,42.494099,-82.899002,2027,413,6.5999999,1933,25,34,6,46,52,25
48082,42.526901,-82.884102,1937,348,8.1000004,1583,26,38,4,51,55,30
48083,42.5597,-83.1138,1006,2068,24,39632,25,19,8,34,41,14
48084,42.562698,-83.179901,889,3017,21.700001,36711,29,30,5,47,51,22
48085,42.600601,-83.119797,1023,255,8,3435,27,34,4,48,52,25
48088,42.516399,-82.9832,1937,332,8.3000002,1833,21,32,11,42,52,26
48089,42.468498,-82.997398,1551,922,17.4,12655,16,11,14,22,35,10
48090,42.477501,-83.027702,,,5.1999998,31,,,,,,
48091,42.466499,-83.059303,1503,728,15.9,8672,19,13,11,26,36,12
48092,42.512501,-83.064301,1211,673,11.4,6940,22,30,8,42,50,23
48093,42.5149,-82.996803,1573,708,10.6,4374,20,41,7,49,56,33
48094,42.7262,-83.026802,397,68,7.5,1993,23,29,10,41,51,23
48095,42.7682,-83.039497,112,42,7.3000002,1026,22,34,11,46,55,27
48096,42.754002,-82.916298,39,7,7.6999998,578,23,19,21,32,50,17
48097,43.125999,-82.829498,28,6,7.3000002,377,15,26,9,34,43,24
48098,42.599098,-83.178902,805,837,17.1,10113,34,27,3,47,50,17
48099,42.587601,-83.173698,,,3.3,23,,,,,,
48101,42.252201,-83.211998,1551,549,10.2,5162,23,37,6,49,54,30
48103,42.2794,-83.783997,315,146,12.2,16001,23,31,6,43,49,25
48104,42.269402,-83.728203,1902,1289,13.9,21074,28,37,3,52,55,27
48105,42.304199,-83.706802,262,139,16.5,8369,36,28,3,50,53,18
48106,42.253502,-83.836601,,,9.8000002,256,,,,,,
48107,42.253502,-83.836601,,,4.5,36,,,,,,
48108,42.2328,-83.7015,595,624,20.1,21335,27,27,5,43,48,22
48109,42.277599,-83.740898,2729,600,11.5,346,22,43,0,55,56,34
48111,42.194901,-83.485397,242,101,16,9690,19,16,11,28,38,14
48114,42.57,-83.748398,230,65,7.8000002,3649,25,26,10,40,49,20
48116,42.537102,-83.775597,279,215,14.2,15536,22,25,8,37,44,20
48117,42.052898,-83.375504,71,12,7.3000002,773,21,28,18,39,55,25
48118,42.320702,-84.033401,55,35,8.6999998,2303,25,34,6,46,52,25
48120,42.3223,-83.1763,1002,921,9.8999996,1821,23,26,16,39,55,19
48121,42.239899,-83.150803,,,10.5,209,,,,,,
48122,42.2812,-83.182602,1520,306,8.6000004,1148,16,34,19,41,59,29
48124,42.294102,-83.253601,1384,734,11.1,7593,23,37,7,47,54,28
48125,42.276798,-83.260597,2028,281,8.1999998,1741,19,35,13,43,55,29
48126,42.3349,-83.180099,1870,1510,12.7,20251,22,34,8,44,52,28
48127,42.3353,-83.2864,1832,368,6.6999998,5506,22,38,12,47,58,30
48128,42.32,-83.270103,1744,232,5.4000001,695,25,37,10,50,59,28
48130,42.358299,-83.900002,89,35,8.1000004,2333,23,23,8,36,44,19
48131,41.951401,-83.652199,52,22,10.3,1176,18,32,12,41,53,28
48133,41.782902,-83.495796,83,18,7.6999998,379,18,27,16,36,52,24
48134,42.105499,-83.279503,461,106,9.1000004,2076,21,37,10,46,55,29
48135,42.3242,-83.340202,1820,315,8.3999996,3149,19,39,8,46,53,32
48137,42.495998,-84.084702,44,2,3.9000001,137,27,13,17,31,45,15
48138,42.135201,-83.156097,435,50,6.5999999,649,25,30,9,42,50,23
48139,42.452301,-83.814697,115,324,6.3000002,95,25,18,23,35,52,17
48140,41.8549,-83.591599,45,6,7,204,22,24,24,37,59,20
48141,42.293999,-83.314598,1566,140,9.3999996,1641,20,39,6,44,50,30
48143,42.457298,-83.836601,1661,12506,6.3000002,19,25,28,5,36,40,23
48144,41.753101,-83.6259,506,96,8.6999998,1083,21,43,3,53,56,34
48145,41.858501,-83.471497,81,4,4.3000002,73,24,12,18,31,45,17
48146,42.242199,-83.180702,2506,387,8.3000002,3794,18,41,9,48,56,35
48150,42.3615,-83.364899,874,1429,21.299999,31337,20,18,11,30,40,16
48151,42.368401,-83.352699,,,8,24,,,,,,
48152,42.4258,-83.363602,994,947,17.299999,18048,27,35,4,50,55,27
48154,42.395802,-83.377197,1284,312,11.1,6142,25,38,4,47,51,28
48157,41.814602,-83.438202,577,42,18.299999,55,8,52,0,53,54,51
48158,42.155499,-84.033203,30,5,7.0999999,615,20,13,11,27,37,13
48159,42.028801,-83.517899,33,2,8.8000002,114,19,25,10,39,48,29
48160,42.0914,-83.677597,66,14,8.6999998,1369,20,29,12,37,49,23
48161,41.908001,-83.471901,228,97,9.1000004,4121,21,35,10,45,54,27
48162,41.929298,-83.444801,198,87,13,5696,20,40,7,47,54,33
48164,42.144901,-83.358902,121,45,9.3000002,975,21,23,23,34,55,17
48165,42.507599,-83.634201,263,214,12.1,2141,22,25,12,37,48,20
48166,41.976601,-83.280403,168,30,7.0999999,421,14,23,18,32,49,22
48167,42.426201,-83.479401,468,260,9.6999998,5864,27,32,6,47,52,24
48168,42.4086,-83.497803,412,68,8.6999998,2142,29,31,7,47,54,22
48169,42.459599,-83.909897,139,17,6.9000001,1723,23,33,9,44,52,27
48170,42.368801,-83.479897,452,381,18,26250,23,18,9,33,41,14
48173,42.073101,-83.2127,423,32,6.9000001,705,22,37,7,45,51,28
48174,42.222301,-83.396599,295,230,20.700001,15837,17,13,22,24,46,9
48176,42.1698,-83.784897,111,60,10.8,4645,23,30,8,41,49,23
48178,42.456699,-83.658997,223,39,7.0999999,3633,22,30,10,41,50,24
48179,42.062401,-83.266296,62,6,6.0999999,110,28,13,12,33,43,14
48180,42.231701,-83.267303,1033,490,15.8,20080,20,30,12,39,51,25
